2022-12-15 15:06:55,469 INFO  Logger.cs: 70 - 
2022-12-15 19:55:29,741 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\jfaki\switch5
2022-12-15 19:55:29,741 INFO  ExportHelper.cs: 147 - Beginning the export process
2022-12-15 19:55:29,742 INFO  ExportHelper.cs: 153 - Creating package directories with name switch5 and save path C:\Users\jfaki
2022-12-15 19:55:34,555 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\jfaki\switch5\CMakeLists.txt
2022-12-15 19:55:34,556 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\jfaki\switch5\config\joint_names_switch5.yaml
2022-12-15 19:55:34,557 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\jfaki\switch5\package.xml
2022-12-15 19:55:34,558 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\jfaki\switch5\package.xml
2022-12-15 19:55:34,559 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\jfaki\switch5\launch\
2022-12-15 19:55:34,560 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\jfaki\switch5\launch\
2022-12-15 19:55:34,563 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2022-12-15 19:55:34,565 INFO  ExportHelper.cs: 450 - Saving users preferences
2022-12-15 19:55:34,567 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2022-12-15 19:55:34,568 INFO  ExportHelper.cs: 464 - Setting STL preferences
2022-12-15 19:55:34,569 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2022-12-15 19:55:34,569 INFO  ExportHelper.cs: 197 - Hiding all components
2022-12-15 19:55:34,655 INFO  ExportHelper.cs: 204 - Beginning individual files export
2022-12-15 19:55:34,659 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2022-12-15 19:55:34,660 INFO  ExportHelper.cs: 272 - Link base_link has 1 children
2022-12-15 19:55:34,661 INFO  ExportHelper.cs: 270 - Exporting link: Empty_Link
2022-12-15 19:55:34,661 INFO  ExportHelper.cs: 272 - Link Empty_Link has 0 children
2022-12-15 19:55:34,662 INFO  ExportHelper.cs: 317 - Empty_Link: Exporting STL with coordinate frame Coordinate System3
2022-12-15 19:55:34,662 INFO  ExportHelper.cs: 322 - Empty_Link: Reference geometry name 
2022-12-15 19:55:34,690 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\jfaki\switch5\meshes\Empty_Link.STL
2022-12-15 19:55:34,707 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-12-15 19:55:34,709 WARN  ExportHelper.cs: 408 - Correcting the STL C:\Users\jfaki\switch5\meshes\Empty_Link.STL failed. This STL may not be readable by ROS or other CAD programs
System.IO.IOException: The process cannot access the file 'C:\Users\jfaki\switch5\meshes\Empty_Link.STL' because it is being used by another process.
   at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   at System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   at SW2URDF.URDFExport.ExportHelper.CorrectSTLMesh(String filename) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelper.cs:line 408
2022-12-15 19:55:34,709 WARN  ExportHelper.cs: 343 - There was an issue exporting the STL for Empty_Link. It may not be readable by CAD programs that aren't SolidWorks
2022-12-15 19:55:34,710 INFO  ExportHelper.cs: 317 - base_link: Exporting STL with coordinate frame Coordinate System3
2022-12-15 19:55:34,710 INFO  ExportHelper.cs: 322 - base_link: Reference geometry name 
2022-12-15 19:55:34,740 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\jfaki\switch5\meshes\base_link.STL
2022-12-15 19:55:34,781 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-12-15 19:55:34,783 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2022-12-15 19:55:34,890 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2022-12-15 19:55:34,890 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-12-15 19:55:34,891 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\jfaki\switch5\urdf\switch5.urdf
2022-12-15 19:55:35,159 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\jfaki\switch5\urdf\switch5.csv
2022-12-15 19:55:35,161 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-12-15 19:55:35,163 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-12-15 19:55:35,164 INFO  ExportHelper.cs: 234 - Copying log file
2022-12-15 19:55:35,165 INFO  ExportHelper.cs: 439 - Copying C:\Users\jfaki\sw2urdf_logs\sw2urdf.log to C:\Users\jfaki\switch5\export.log
2022-12-15 19:55:35,171 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2022-12-15 19:55:35,172 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-12-15 19:58:18,541 INFO  SwAddin.cs: 294 - Assembly export called for file switchAssembly
2022-12-15 19:58:18,542 INFO  SwAddin.cs: 299 - Save is required
2022-12-15 19:58:18,542 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-15 19:58:18,735 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-15 19:58:18,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switchAssembly
2022-12-15 19:58:18,737 INFO  ExportHelperExtension.cs: 1136 - Found 35 in switchAssembly
2022-12-15 19:58:18,737 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in switchAssembly
2022-12-15 19:58:18,738 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:58:18,738 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:58:18,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch-1
2022-12-15 19:58:18,739 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:58:18,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch-1
2022-12-15 19:58:18,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch base-1
2022-12-15 19:58:18,741 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:58:18,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch base-1
2022-12-15 19:58:18,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switchAssembly
2022-12-15 19:58:18,744 INFO  ExportHelperExtension.cs: 1136 - Found 35 in switchAssembly
2022-12-15 19:58:18,744 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in switchAssembly
2022-12-15 19:58:18,745 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:58:18,746 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:58:18,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch-1
2022-12-15 19:58:18,747 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:58:18,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch-1
2022-12-15 19:58:18,748 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch base-1
2022-12-15 19:58:18,749 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:58:18,750 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch base-1
2022-12-15 19:58:19,013 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-15 19:58:19,014 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-15 19:58:19,018 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-15 19:58:34,841 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:59:21,936 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:59:24,535 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:59:26,889 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 19:59:30,750 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-12-15 19:59:32,190 INFO  ExportHelperExtension.cs: 347 - Creating joint empty_link
2022-12-15 19:59:32,235 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child empty_link failed
2022-12-15 19:59:32,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switchAssembly
2022-12-15 19:59:32,309 INFO  ExportHelperExtension.cs: 1136 - Found 38 in switchAssembly
2022-12-15 19:59:32,309 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in switchAssembly
2022-12-15 19:59:32,309 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:59:32,310 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:59:32,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch-1
2022-12-15 19:59:32,310 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:59:32,311 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch-1
2022-12-15 19:59:32,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from switch base-1
2022-12-15 19:59:32,311 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:59:32,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in switch base-1
2022-12-15 19:59:32,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switchAssembly
2022-12-15 19:59:32,317 INFO  ExportHelperExtension.cs: 1136 - Found 38 in switchAssembly
2022-12-15 19:59:32,317 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in switchAssembly
2022-12-15 19:59:32,318 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-12-15 19:59:32,318 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2022-12-15 19:59:32,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch-1
2022-12-15 19:59:32,340 INFO  ExportHelperExtension.cs: 1136 - Found 25 in switch-1
2022-12-15 19:59:32,341 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch-1
2022-12-15 19:59:32,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from switch base-1
2022-12-15 19:59:32,342 INFO  ExportHelperExtension.cs: 1136 - Found 32 in switch base-1
2022-12-15 19:59:32,342 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in switch base-1
2022-12-15 19:59:32,393 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-15 20:00:35,642 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-12-15 20:00:35,643 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
